NX,NY,NZ,TT,SLURM_NNODES,GPUS,TASKS_PER_NODE,OMP_NUM_THREADS,SLURM_JOB_NODELIST,TIME,GFLOPS
64,64,64,30,8,0,8,1,wheeler[090-096 128],36.8259,33.2941
